timestamp,Open,High,Low,Close,Volume,RSI,SMA,EMA
2024-01-02 10:10:00,472.3,472.46,472.01,472.12,1030867,48.07596264136079,472.06284999999997,472.11121624633864
2024-01-02 10:15:00,472.12,472.3,471.96,472.06,821442,47.53418227165204,472.06410000000005,472.10097299662914
2024-01-02 10:20:00,472.06,472.42,472.02,472.225,823805,49.21302135386648,472.07034999999996,472.1257783981593
2024-01-02 10:25:00,472.23,472.34,471.59,471.76,1087290,44.894605001743834,472.06084999999996,472.0526227165078
2024-01-02 10:30:00,471.77,471.77,471.4,471.515,1032020,42.78464477562289,472.0395500000001,471.9450981708315
2024-01-02 10:35:00,471.515,471.55,471.3,471.515,766950,42.78464477562289,472.01279999999997,471.8590785351454
2024-01-02 10:40:00,471.51,471.96,471.48,471.86,796095,46.791224906812936,472.02830000000006,471.8592628281189
2024-01-02 10:45:00,471.87,472.07,471.56,471.67,625709,44.94246157154988,472.00430000000006,471.82141026206705
2024-01-02 10:50:00,471.67,471.89,471.6,471.7,524237,45.30641821246384,471.97779999999995,471.797128209434
2024-01-02 10:55:00,471.7,471.781,471.47,471.68,520547,45.094438982435115,471.94854999999995,471.77370256737765
2024-01-02 11:00:00,471.67,472.15,471.63,472.105,710420,50.35899558073158,471.9343,471.8399620542857
2024-01-02 11:05:00,472.1,472.205,471.78,472.181,576489,51.250591761891954,471.93535,471.9081696437445
2024-01-02 11:10:00,472.187,472.45,471.96,472.16,714697,50.98071345655344,471.90985,471.95853571518217
2024-01-02 11:15:00,472.16,472.388,472.07,472.22,635746,51.75496555334199,471.92485000000005,472.01082857230085
2024-01-02 11:20:00,472.21,472.321,471.98,472.085,1011402,49.86471242845653,471.93909999999994,472.0256628578759
2024-01-02 11:25:00,472.1,472.35,472.02,472.33,549812,53.175292193915375,471.98609999999996,472.08653028641623
2024-01-02 11:30:00,472.32,472.63,472.27,472.6,660591,56.54812973788826,472.0451,472.18922422928887
2024-01-02 11:35:00,472.6,472.63,472.39,472.43,657786,53.93876249202689,472.0531,472.2373793834896
2024-01-02 11:40:00,472.42,472.67,472.37,472.665,471901,56.87311772684096,472.05855,472.32290350687475
2024-01-02 11:45:00,472.66,473.16,472.61,473.1,1103067,61.691707947026266,472.09905,472.4783228056205
2024-01-02 11:50:00,473.095,473.15,472.86,473.021,698922,60.38473778070809,472.1441000000001,472.58685824456387
2024-01-02 11:55:00,473.03,473.29,473.0,473.185,531869,62.159894494311374,472.20034999999996,472.7064865957106
2024-01-02 12:00:00,473.19,473.355,473.14,473.23,386093,62.64974674141193,472.25059999999996,472.81118927661015
2024-01-02 12:05:00,473.21,473.29,473.11,473.185,423148,61.79644044645393,472.3218500000001,472.8859514213119
2024-01-02 12:10:00,473.17,473.36,473.14,473.26,1698871,62.69962459273586,472.40909999999997,472.96076113706863
2024-01-02 12:15:00,473.26,473.26,472.77,473.02,779204,58.01782697095312,472.48435,472.97260890965725
2024-01-02 12:20:00,473.03,473.225,472.91,473.025,898529,58.08737423535577,472.54259999999994,472.98308712772746
2024-01-02 12:25:00,473.01,473.17,472.91,472.975,393976,57.07877529516952,472.60785,472.9814697021817
2024-01-02 12:30:00,472.975,473.22,472.94,473.215,698751,60.58298772554492,472.6836,473.0281757617502
2024-01-02 12:35:00,473.22,473.52,473.19,473.49,465718,64.15937147739703,472.7741,473.12054060940784
2024-01-02 12:40:00,473.5,473.67,473.432,473.5,716093,64.28506309847872,472.84385000000003,473.1964324875314
2024-01-02 12:45:00,473.49,473.49,472.88,473.05,582402,55.02284524127148,472.88730000000004,473.1671459900235
2024-01-02 12:50:00,473.05,473.07,472.74,472.85,1027137,51.50481965560262,472.92179999999996,473.1037167920162
2024-01-02 12:55:00,472.86,472.9,472.59,472.65,871583,48.216455153904,472.9433,473.01297343360983
2024-01-02 13:00:00,472.65,472.65,472.41,472.52,478702,46.17256224844899,472.96504999999996,472.91437874688523
2024-01-02 13:05:00,472.52,472.64,472.31,472.377,474405,43.98486351437514,472.9674,472.8069029975058
2024-01-02 13:10:00,472.37,472.68,472.28,472.61,542036,48.246640265015444,472.9679,472.7675223980039
2024-01-02 13:15:00,472.615,472.78,472.49,472.69,736988,49.649618244598386,472.9808999999999,472.75201791840294
2024-01-02 13:20:00,472.699,472.83,472.53,472.77,363512,51.06464221715159,472.98615,472.7556143347224
2024-01-02 13:25:00,472.74,472.97,472.65,472.66,437286,49.04315565634015,472.96414999999996,472.73649146777774
2024-01-02 13:30:00,472.66,472.83,472.45,472.81,1117398,51.81754125074192,472.9536,472.75119317422235
2024-01-02 13:35:00,472.79,472.91,472.72,472.871,1156022,52.92922921838166,472.9379,472.77515453937804
2024-01-02 13:40:00,472.86,472.945,472.68,472.735,715502,50.17608767745153,472.91315000000003,472.7671236315024
2024-01-02 13:45:00,472.74,472.96,472.61,472.68,1102813,49.07494078206199,472.88790000000006,472.7496989052019
2024-01-02 13:50:00,472.68,472.68,472.33,472.36,828205,43.19231815573592,472.8429,472.67175912416127
2024-01-02 13:55:00,472.37,472.43,472.0,472.15,680407,39.84865221185277,472.7994,472.5674072993287
2024-01-02 14:00:00,472.13,472.25,471.85,471.88,846044,36.02408322836793,472.74215000000004,472.42992583946267
2024-01-02 14:05:00,471.88,471.96,471.545,471.77,877465,34.58172492753528,472.68190000000004,472.2979406715699
2024-01-02 14:10:00,471.75,472.085,471.69,471.91,749431,37.95425844515295,472.61665000000005,472.2203525372558
2024-01-02 14:15:00,471.91,471.91,471.7,471.76,532663,35.842485364486734,472.53015000000005,472.12828202980455
2024-01-02 14:20:00,471.76,471.86,471.6,471.65,373465,34.34758220333329,472.43765,472.0326256238436
2024-01-02 14:25:00,471.64,471.94,471.62,471.88,966792,39.93487232358728,472.3791499999999,472.00210049907486
2024-01-02 14:30:00,471.86,472.06,471.68,471.72,713220,37.562792808053494,472.32265000000007,471.9456803992598
2024-01-02 14:35:00,471.728,471.78,471.52,471.53,948341,34.93438703628196,472.2666499999999,471.8625443194078
2024-01-02 14:40:00,471.538,471.62,471.46,471.555,1428213,35.56717302606263,472.21840000000003,471.8010354555262
2024-01-02 14:45:00,471.55,471.66,471.35,471.374,578513,33.082490978466225,472.16825,471.71562836442104
2024-01-02 14:50:00,471.38,471.51,471.03,471.141,1701014,30.186846186060095,472.09479999999996,471.6007026915368
2024-01-02 14:55:00,471.14,471.19,470.92,470.925,655507,27.782255614852488,472.00654999999995,471.4655621532295
2024-01-02 15:00:00,470.927,470.98,470.545,470.61,1982035,24.7192724584027,471.89855000000006,471.29444972258364
2024-01-02 15:05:00,470.62,470.895,470.49,470.67,1208427,26.368609928515625,471.79904999999997,471.1695597780668
2024-01-02 15:10:00,470.67,470.83,470.568,470.64,728026,26.064054447349122,471.69055,471.06364782245345
2024-01-02 15:15:00,470.645,471.07,470.525,470.96,1326024,34.651644328678856,471.59499999999997,471.04291825796275
2024-01-02 15:20:00,470.96,471.02,470.67,470.88,1480100,33.6106199041395,471.50225,471.0103346063701
2024-01-02 15:25:00,470.88,470.975,470.7,470.91,913018,34.39894954473813,471.41375,470.99026768509606
2024-01-02 15:30:00,470.905,471.17,470.84,470.915,1675254,34.53714115686981,471.3415,470.97521414807676
2024-01-02 15:35:00,470.92,470.925,470.67,470.76,1007237,32.28806904557389,471.27200000000005,470.9321713184614
2024-01-02 15:40:00,470.75,471.039,470.705,470.99,1928206,38.61514556021591,471.22749999999996,470.94373705476914
2024-01-02 15:45:00,471.0,471.25,470.905,471.23,2772362,44.39797792280966,471.20050000000003,471.0009896438153
2024-01-02 15:50:00,471.24,472.1,471.23,471.93,6482252,57.00051869496761,471.20149999999995,471.1867917150522
2024-01-02 15:55:00,471.93,472.67,471.87,472.6,10921265,65.08096343181717,471.2434999999999,471.46943337204175
2024-01-02 16:00:00,472.6,475.15,471.916,472.6,14488957,65.08096343181717,471.291,471.6955466976334
2024-01-02 16:05:00,472.63,475.15,472.441,472.64,11534457,65.52108061971,471.329,471.8844373581067
2024-01-02 16:10:00,472.65,475.15,472.005,472.63,8897946,65.30159876425152,471.3745,472.0335498864854
2024-01-02 16:15:00,472.655,472.66,472.52,472.59,143110,64.38143121494173,471.42750000000007,472.14483990918836
2024-01-02 16:20:00,472.59,472.65,472.54,472.58,32866,64.14041647327244,471.47875000000005,472.2318719273507
2024-01-02 16:25:00,472.58,475.15,472.54,472.54,294458,63.132042711466326,471.53705,472.2934975418806
2024-01-02 16:30:00,472.54,475.15,472.52,472.605,1148580,64.11005572605765,471.61025000000006,472.35579803350447
2024-01-02 16:35:00,472.62,472.7,472.6,472.63,30823,64.49644298759893,471.6955,472.41063842680364
2024-01-02 16:40:00,472.66,472.72,472.2,472.71,61360,65.75486861730859,471.80049999999994,472.47051074144287
2024-01-02 16:45:00,472.71,475.15,472.71,472.76,165954,66.54540205541657,471.90500000000003,472.5284085931543
2024-01-02 16:50:00,472.75,472.8,472.65,472.65,130336,63.12576909359628,472.00550000000004,472.5527268745234
2024-01-02 16:55:00,472.74,472.74,472.65,472.69,104496,63.846393713002605,472.092,472.5801814996187
2024-01-02 17:00:00,472.72,472.75,472.62,472.66,4282,62.86357105656097,472.1809999999999,472.5961451996949
2024-01-02 17:05:00,472.66,472.68,472.63,472.68,4011,63.265684144051264,472.2695,472.61291615975597
2024-01-02 17:10:00,472.665,472.68,472.65,472.665,783,62.72235821137291,472.3570000000001,472.6233329278048
2024-01-02 17:15:00,472.67,472.73,472.67,472.7,1435,63.50247768151332,472.454,472.6386663422439
2024-01-02 17:20:00,472.705,472.74,472.7,472.7,7814,63.50247768151332,472.53950000000003,472.6509330737951
2024-01-02 17:25:00,472.715,472.73,472.67,472.73,1669,64.23246012288183,472.61449999999996,472.6667464590361
2024-01-02 17:30:00,472.71,472.75,472.67,472.725,710,64.00487725107334,472.65425000000005,472.6783971672289
2024-01-02 17:35:00,472.725,472.75,472.65,472.73,636452,64.14040216983207,472.66075,472.6887177337832
2024-01-02 17:40:00,472.73,472.74,472.67,472.7,1984,62.63120413126471,472.66575,472.6909741870266
2024-01-02 17:45:00,472.7,472.75,472.68,472.74,3639,63.84123271585983,472.67075000000006,472.70077934962137
2024-01-02 17:50:00,472.74,472.75,472.68,472.73,1388,63.29469196530008,472.67575,472.70662347969716
2024-01-02 17:55:00,472.73,472.86,472.71,472.785,6881,65.05002515770083,472.68549999999993,472.7222987837577
2024-01-02 18:00:00,472.84,472.87,472.71,472.86,10473,67.32302710353218,472.6995,472.7498390270062
2024-01-02 18:05:00,472.86,472.89,472.79,472.81,299,64.34711902829115,472.713,472.76187122160496
2024-01-02 18:10:00,472.81,472.83,472.245,472.7,670463,58.29965535349614,472.71774999999997,472.74949697728397
2024-01-02 18:15:00,472.705,472.715,472.57,472.59,8092,52.98777184380303,472.71575,472.71759758182725
2024-01-02 18:20:00,472.61,472.68,472.51,472.6,3487,53.39949868668142,472.7102500000001,472.69407806546184
2024-01-02 18:25:00,472.595,472.63,472.56,472.58,4262,52.42011019667547,472.7012500000001,472.6712624523695
2024-01-02 18:30:00,472.65,472.65,472.57,472.62,4309927,54.21167011731107,472.69974999999994,472.6610099618956
2024-01-02 18:35:00,472.63,472.65,472.61,472.64,890,55.11308839438604,472.69725,472.65680796951654
2024-01-02 18:40:00,472.64,472.65,472.61,472.649,1348,55.53328049610458,472.6967000000001,472.6552463756133
2024-01-02 18:45:00,472.63,472.66,472.6,472.65,3133,55.58256017805929,472.6952,472.65419710049065
2024-01-02 18:50:00,472.64,472.67,472.64,472.67,655,56.60844069442879,472.69545,472.6573576803926
2024-01-02 18:55:00,472.67,472.69,472.66,472.66,995,55.91961998075298,472.69345000000004,472.6578861443141
2024-01-02 19:00:00,472.68,472.705,472.61,472.675,2470,56.76143422249688,472.69219999999996,472.66130891545134
2024-01-02 19:05:00,472.66,472.66,471.969,472.61,622674,52.15740827028522,472.6862,472.65104713236116
2024-01-02 19:10:00,472.69,472.69,472.61,472.67,1015,55.69572460868142,472.68345,472.65483770588895
2024-01-02 19:15:00,472.7,472.72,472.655,472.655,5637,54.61853844479415,472.6797,472.6548701647112
2024-01-02 19:20:00,472.645,472.75,472.64,472.73,1251,58.86191619053752,472.6812,472.669896131769
2024-01-02 19:25:00,472.73,472.75,472.7,472.7,336,56.60369382763578,472.67920000000004,472.6759169054152
2024-01-02 19:30:00,472.71,472.74,472.65,472.74,5530,58.84902250835749,472.6797,472.6887335243322
2024-01-02 19:35:00,472.71,472.71,472.6,472.63,1869,51.09438110357341,472.67195000000004,472.67698681946575
2024-01-02 19:40:00,472.63,472.63,472.51,472.531,3698,45.35671475798038,472.6555,472.64778945557265
2024-01-02 19:45:00,472.531,472.55,472.47,472.47,1155,42.239248954453515,472.6385,472.6122315644581
2024-01-02 19:50:00,472.51,472.53,472.41,472.45,2700,41.24775669972772,472.62600000000003,472.5797852515665
2024-01-02 19:55:00,472.48,472.54,472.44,472.45,3280,41.24775669972772,472.61899999999997,472.5538282012532
2024-01-02 20:00:00,472.65,472.65,472.65,472.65,4309340,53.63153806609273,472.6214999999999,472.57306256100264
2024-01-03 04:00:00,472.04,472.43,472.04,472.1,4633,33.140927528718365,472.59749999999997,472.4784500488022
2024-01-03 04:05:00,472.01,472.04,471.77,471.77,2726,26.629482873096705,472.555,472.33676003904185
2024-01-03 04:10:00,471.88,471.94,471.8,471.8,279,28.001229228018232,472.51300000000003,472.22940803123356
2024-01-03 04:15:00,471.78,471.87,471.75,471.79,2031,27.81631966499775,472.47005,472.1415264249869
2024-01-03 04:20:00,471.84,471.93,471.82,471.9,710,33.007097908926355,472.43255,472.09322113998957
2024-01-03 04:25:00,471.9,471.95,471.86,471.9,677,33.007097908926355,472.39405,472.0545769119917
2024-01-03 04:30:00,471.89,471.89,471.8,471.81,3445,30.93615976183564,472.35155000000003,472.00566152959345
2024-01-03 04:35:00,471.88,471.93,471.86,471.92,1271,36.15823996134252,472.31380000000007,471.9885292236748
2024-01-03 04:40:00,471.89,471.89,471.67,471.68,6139,30.747571595971678,472.2673,471.92682337893984
2024-01-03 04:45:00,471.68,471.73,471.5,471.5,3507,27.46027762168923,472.2088,471.8414587031519
2024-01-03 04:50:00,471.57,471.6,471.53,471.59,2853,31.37336166633206,472.15554999999995,471.7911669625216
2024-01-03 04:55:00,471.58,471.61,471.52,471.58,1786,31.174054556316236,472.09804999999994,471.7489335700173
2024-01-03 05:00:00,471.5,471.59,471.41,471.56,1314,30.75721638387023,472.04105,471.71114685601384
2024-01-03 05:05:00,471.6,471.7,471.54,471.57,450,31.24751573143584,471.98255,471.6829174848111
2024-01-03 05:10:00,471.48,471.72,471.48,471.66,6656,35.62359094417728,471.93405,471.67833398784893
2024-01-03 05:15:00,471.65,471.65,471.56,471.56,6199,33.12476823131341,471.8855,471.65466719027916
2024-01-03 05:20:00,471.56,471.64,471.54,471.55,537,32.87876434920702,471.83950000000004,471.63373375222335
2024-01-03 05:25:00,471.51,471.54,471.45,471.54,185,32.62035600551249,471.794,471.61498700177873
2024-01-03 05:30:00,471.58,471.83,471.57,471.83,725,45.797885469435755,471.76300000000003,471.657989601423
2024-01-03 05:35:00,471.84,471.86,471.65,471.72,519,42.43972635532062,471.7165,471.6703916811384
2024-01-03 05:40:00,471.84,471.92,471.81,471.92,2981,49.60610576545951,471.7075,471.7203133449107
2024-01-03 05:45:00,471.9,471.9,471.75,471.8,1146,45.94513349727584,471.709,471.73625067592866
2024-01-03 05:50:00,471.8,471.88,471.8,471.85,32,47.661844533148894,471.71150000000006,471.759000540743
2024-01-03 05:55:00,471.83,471.83,471.61,471.61,1118,40.99575358131421,471.7025,471.72920043259444
2024-01-03 06:00:00,471.65,471.75,471.61,471.61,5970,40.99575358131421,471.688,471.70536034607557
2024-01-03 06:05:00,471.61,471.69,471.61,471.69,71,43.967921320215716,471.67750000000007,471.7022882768605
2024-01-03 06:10:00,471.75,471.78,471.61,471.64,443,42.53938910866114,471.669,471.68983062148845
2024-01-03 06:15:00,471.59,471.61,471.55,471.61,30,41.67285173485963,471.6535,471.6738644971908
2024-01-03 06:20:00,471.58,471.58,471.47,471.48,5489,38.08676373389116,471.6435,471.63509159775265
2024-01-03 06:25:00,471.46,471.46,471.26,471.28,982,33.3738508742952,471.63250000000005,471.56407327820216
2024-01-03 06:30:00,471.32,471.32,471.2,471.22,10436,32.10267247546706,471.61400000000003,471.4952586225618
2024-01-03 06:35:00,471.23,471.23,471.15,471.2,971,31.673722390601796,471.5950000000001,471.4362068980495
2024-01-03 06:40:00,471.18,471.28,471.12,471.21,8919,32.1571908208731,471.5775,471.3909655184396
2024-01-03 06:45:00,471.22,471.33,471.22,471.26,1930,34.62433870408586,471.562,471.36477241475166
2024-01-03 06:50:00,471.26,471.26,471.14,471.14,3917,31.675476482844132,471.53599999999994,471.31981793180137
2024-01-03 06:55:00,471.14,471.31,471.08,471.25,15512,36.92779629286046,471.52049999999997,471.30585434544116
2024-01-03 07:00:00,471.25,471.31,471.09,471.1,3596,33.21396192100126,471.49800000000005,471.264683476353
2024-01-03 07:05:00,471.12,471.12,470.96,471.06,14387,32.29024699182807,471.474,471.2237467810824
2024-01-03 07:10:00,471.06,471.06,470.95,471.0,7055,30.914618526634854,471.4325,471.17899742486594
2024-01-03 07:15:00,470.95,471.13,470.94,470.97,17324,30.227810741696203,471.3950000000001,471.13719793989276
2024-01-03 07:20:00,470.95,471.01,470.81,470.85,5771,27.610615509001875,471.3415000000001,471.0797583519143
2024-01-03 07:25:00,470.84,470.88,470.78,470.84,8955,27.399741348419496,471.29349999999994,471.03180668153146
2024-01-03 07:30:00,470.84,470.86,470.73,470.81,10328,26.746073255323026,471.2415,470.9874453452252
2024-01-03 07:35:00,470.8,470.82,470.62,470.7,28897,24.463476708750733,471.196,470.9299562761802
2024-01-03 07:40:00,470.7,470.81,470.63,470.651,2463,23.51011860049718,471.14804999999996,470.8741650209442
2024-01-03 07:45:00,470.67,470.79,470.65,470.78,10275,31.05516596821721,471.10254999999995,470.8553320167553
2024-01-03 07:50:00,470.75,470.93,470.72,470.78,13822,31.05516596821721,471.05955000000006,470.8402656134043
2024-01-03 07:55:00,470.78,470.78,470.63,470.68,26128,28.569575854580407,471.0130499999999,470.8082124907235
2024-01-03 08:00:00,470.96,472.75,470.54,470.7,60428,29.768756839602744,470.97405,470.7865699925788
2024-01-03 08:05:00,470.74,470.76,470.61,470.72,25702,31.004284159677837,470.9460499999999,470.77325599406305
2024-01-03 08:10:00,470.705,470.82,470.68,470.815,52231,36.650858664923675,470.9258,470.7816047952505
2024-01-03 08:15:00,470.81,471.09,470.76,471.09,55823,49.42981280196227,470.92029999999994,470.8432838362004
2024-01-03 08:20:00,471.06,471.14,470.94,470.98,14865,45.51261848012173,470.9088,470.8706270689603
2024-01-03 08:25:00,470.98,471.17,470.95,471.1,33095,50.11297064215559,470.9008,470.9165016551683
2024-01-03 08:30:00,471.07,471.07,470.89,471.049,13881,48.26561447701394,470.89625000000007,470.9430013241346
2024-01-03 08:35:00,471.05,471.26,471.03,471.24,7466,54.906238131942885,470.89575,471.0024010593077
2024-01-03 08:40:00,471.22,471.23,471.01,471.03,32537,47.72225676600369,470.89225,471.00792084744626
2024-01-03 08:45:00,471.035,472.65,470.89,470.91,51367,44.197479446508254,470.88475,470.9883366779571
2024-01-03 08:50:00,470.9,471.11,470.82,470.9,13954,43.9091999770477,470.87975000000006,470.97066934236574
2024-01-03 08:55:00,470.9,470.95,470.58,470.645,49689,37.29295065931903,470.86349999999993,470.9055354738926
2024-01-03 09:00:00,470.65,472.165,470.55,470.575,13757,35.71708591495367,470.84975,470.83942837911405
2024-01-03 09:05:00,470.58,470.61,470.37,470.44,29082,32.86059971568879,470.82975000000005,470.7595427032913
2024-01-03 09:10:00,470.43,470.43,470.3,470.33,27768,30.724927403100466,470.80575,470.67363416263305
